last_updated_dt;chainid;chainname;ticker;data
2020-06-23;57354752498ee9081545f927;Fossil;FOSL;1
2020-06-23;556d110aaceaff43eb08f06d;Fred's Super Dollar;FRED;1
2020-06-23;556a437ea7c8957d73d6118f;Taco Cabana;FRGI;1
2020-06-23;556a3897a7c8957d73d55978;Pollo Tropical;FRGI;1
2020-06-23;556e4eaebd6a82902e27f3e7;Papa Murphy's;FRSH;1
2020-06-23;556f444cbd6a007c7738c077;Gordmans;GMAN;1
2020-06-23;556a341fa7c8957d73d4cad4;The Habit Burger Grill;HABT;1
2020-06-23;5665d01260b2cc5383d0f484;Huntington Bank;HBAN;1
2020-06-23;556d1457aceaff43eb094f77;Hibbett Sports®;HIBB;1
2020-06-23;556cdd65aceaff43eb03dde2;H&M;HM-B;1
2020-06-23;556f431fbd6a007c77388daa;At Home;HOME;1
2020-06-23;5568f46da7c8a9cf8ec48e50;Isle of Capri Casinos, Inc;ISLE;1
2020-06-23;556e1846a7c82e6b72513d66;Jack in the Box;JACK;1
2020-06-23;556d0a3aaceaff43eb082e5c;Qdoba Mexican Grill;JACK;1
2020-06-23;556d0fe9aceaff43eb08b7c9;Jamba Juice;JMBA;1
2020-06-23;556a3474a7c8957d73d4d45b;kate spade new york;KATE;1
2020-06-23;556cde1baceaff43eb03f971;Kirkland's;KIRK;1
2020-06-23;5569eceda7c8896abe7ba0ac;Kona Grill;KONA;1
2020-06-23;556a4e08a7c8957d73d6ce52;Michael Kors;KORS;1
2020-06-23;556f41e9bd6a007c7738720f;El Pollo Loco;LOCO;1
2020-06-23;556cdebdaceaff43eb0413f0;lululemon athletica;LULU;1
2020-06-23;556d0479aceaff43eb07b079;Mattress Firm;MFRM;1
2020-06-23;556a302da7c8957d73d45119;Microsoft Store;MSFT;1
2020-06-23;556dfa53a7c82e6b724de09d;MurphyUSA;MUSA;1
2020-06-23;556f3bd9bd6a8104863be5a1;Nathan's Famous;NATH;1
2020-06-23;556a004fa7c8896abe7df6c7;Noodles & Company;NDLS;1
2020-06-23;5569efffa7c8896abe7bf79d;Newport;NEWP;1
2020-06-23;556a242fa7c8957d73d2fc7b;Natural Grocers;NGVC;1
2020-06-23;556e2b60a7c82e6b7253b214;O'Reilly Auto Parts;ORLY;1
2020-06-23;556e5dbabd6a82902e29a3ed;ecoATM;OUTR;1
2020-06-23;556f7a12bd6a75a9903bddb0;Coinstar;OUTR;1
2020-06-23;556a00d1a7c8896abe7dfb2b;Redbox;OUTR;1
2020-06-23;556cdf5baceaff43eb042e00;Potbelly Sandwich Shop;PBPB;1
2020-06-23;5569fa7aa7c8896abe7d443b;Dave & Buster's;PLAY;1
2020-06-23;556d1d36aceaff43eb0a9e6e;The Children's Place;PLCE;1
2020-06-23;561e8768498ea6bc69a4a287;Popeyes Louisiana Kitchen;PLKI;1
2020-06-23;556d0900aceaff43eb07f9d2;Planet Fitness;PLNT;1
2020-06-23;556e0f6fa7c82e6b724f8c8a;Panera Bread;PNRA;1
2020-06-23;563cf57c498e0913f542c5cc;Saint Louis Bread Co.;PNRA;1
2020-06-23;556d1914aceaff43eb0a1236;Party City;PRTY;1
2020-06-23;556d0fe9aceaff43eb08b7cd;PacSun;PSUN;1
2020-06-23;558c9b8bcd6a1ed24241fc9b;PacSun Outlet;PSUN;1
2020-06-23;556e23e9a7c82e6b7252ce9f;Papa John's Pizza;PZZA;1
2020-06-23;556a250ea7c8957d73d31c17;Elizabeth Arden, Inc.;RDEN;1
2020-06-23;556a42bba7c8957d73d5f808;dd's DISCOUNTS;ROST;1
2020-06-23;556dfa53a7c82e6b724de098;Ross Dress for Less;ROST;1
2020-06-23;556cfe41aceaff43eb06e33f;Red Robin Gourmet Burgers;RRGB;1
2020-06-23;556a29ada7c8957d73d38570;Ruth's Chris;RUTH;1
2020-06-23;556cde1baceaff43eb03f965;TEAVANA;SBUX;1
2020-06-23;556e5adfbd6a82902e294327;Evolution Fresh;SBUX;1
2020-06-23;556f676fbd6a75a99038d8ec;Starbucks;SBUX;1
2020-06-23;58545b4679dbf25654a7e8f9;Shoe Carnival;SCVL;1
2020-06-23;5568f746a7c8a9cf8ec4e251;SeaWorld Parks & Entertainment;SEAS;1
2020-06-23;5569f96da7c8896abe7d2328;Shake Shack;SHAK;1
2020-06-23;556d1eaeaceaff43eb0aea63;Kmart;SHLD;1
2020-06-23;556d1777aceaff43eb09d1ef;Sears;SHLD;1
2020-06-23;556f7a12bd6a75a9903bddb6;Shell;SHLX;1
2020-06-23;5568ef85a7c8a9cf8ec3ef6b;Steve Madden;SHOO;1
2020-06-23;556c9c7ca7c87f637869f5bf;Stein Mart;SMRT;1
2020-06-23;556e2b60a7c82e6b7253b20b;Sonic Drive-In;SONC;1
2020-06-23;556e1846a7c82e6b72513d59;STAPLES;SPLS;1
2020-06-23;563bdac5498eeb86d4b61e72;Del Taco;TACO;1
2020-06-23;556a45bfa7c8957d73d617e4;TravelCenters of America;TANO;1
2020-06-23;556a2d9ea7c8957d73d4052c;K&G Fashion;TLRD;1
2020-06-23;556ce8d9aceaff43eb0588d0;JoS. A. Bank;TLRD;1
2020-06-23;556d0a3aaceaff43eb082e56;Men's Wearhouse;TLRD;1
2020-06-23;556e23e9a7c82e6b7252cea1;T-Mobile;TMUS;1
2020-06-23;556e563fbd6a82902e289f7d;Metro by T-Mobile;TMUS;1
2020-06-23;5734ff1e498e4225c64bcd86;Tractor Supply Co.;TSCO;1
2020-06-23;556d12d9aceaff43eb090cd6;Tuesday Morning;TUES;1
2020-06-23;556a2532a7c8957d73d32149;Tumi;TUMI;1
2020-06-23;556ce426aceaff43eb04e8ac;Texas Roadhouse;TXRH;1
2020-06-23;564a03a1498e6380be261d0c;U-Haul;UHAL;1
2020-06-23;556d1777aceaff43eb09d1e4;ULTA Beauty;ULTA;1
2020-06-23;556f4423bd6a007c7738b950;Free People;URBN;1
2020-06-23;556c8cb7a7c8a11a36bcb5b3;Urban Outfitters;URBN;1
2020-06-23;556a4162a7c8957d73d5e4a5;Anthropologie;URBN;1
2020-06-23;556d12d9aceaff43eb090ce2;Wingstop;WING;1
2020-06-23;556e5f8dbd6a82902e29d8f1;West Marine;WMAR;1
2020-06-23;556f45f6bd6a007c773901bd;Zoës Kitchen;ZOES;1
2020-06-23;556cfe41aceaff43eb06e338;Zumiez;ZUMZ;1
2020-06-23;556d0ef4aceaff43eb087d97;adidas;ADDYY;1
2020-06-23;5568f37fa7c8a9cf8ec46cc3;Reebok;ADDYY;1
2020-06-23;556d1914aceaff43eb0a123a;Circle K;ATD.B;1
2020-06-23;556a4bb0a7c8957d73d68bb4;Dairy Queen;BRK-B;1
2020-06-23;556a2ae0a7c8957d73d3a9c8;Ben Bridge Jeweler;BRK-B;1
2020-06-23;5568ee87a7c8a9cf8ec3cd40;Star Furniture;BRK-B;1
2020-06-23;556e5817bd6a82902e28d75d;Nebraska Furniture Mart;BRK-B;1
2020-06-23;556c8e00a7c8a11a36bcd553;Nespresso;NSRGY;1
2020-06-23;556e5d5ebd6a82902e2994c2;Audi;VLKAY;1
2020-06-23;556a36a5a7c8957d73d51a7c;Volkswagen;VLKAY;1
2020-06-23;556a302da7c8957d73d4510f;Westfield;WFGPY;1
2020-06-23;5569fef6a7c8896abe7dccbe;Burson-Marsteller;WPPGY;1
